LOG_CLint_HLM,LOG_CLint_RLM,LOG_CLint_MLM
0.041392685158225,0.5314789170422551,1.255272505103306
0.9374175814771378,1.4196253608877432,1.1725153630107723
1.7972675408307164,2.0211892990699383,2.6414741105041
1.354108439147401,2.513084360465144,3.087497472404264
0.4771212547196624,0.9590413923210936,0.7708520116421442
0.8750612633917001,1.2041199826559248,1.806179973983887
0.691435152144062,0.94546858513182,0.9351544472161684
2.2355031964943377,2.3823773034681137,2.812839854434017
1.05045709478573,1.2375437381428744,1.910795101356724
2.146128035678238,2.367970581043394,2.713213245341474
1.701654317325748,1.6354837468149122,2.0240955305529496
1.2442771208018428,1.4014005407815442,1.7688230254496435
0.5910646070264992,1.568201724066995,1.6532125137753435
1.740362689494244,2.8981764834976764,2.954724790979063
0.9728967844365444,1.7201593034059568,1.8920946026904804
1.0413926851582251,1.3010299956639813,1.5563025007672873
1.0,1.8573324964312683,1.568201724066995
2.4505631652142754,2.6879211651164128,3.1810034732362915
1.379939722801916,1.88570038012833,2.1893288620204223
-0.8749092869173658,-0.0580912256344005,0.7788401462071676
-0.2328441339178195,-0.0457574905606751,0.5927317663939622
-0.2328441339178195,-0.0457574905606751,0.291701770729981
1.8709888137605752,1.9604707775342989,2.519696767159853
0.4771212547196624,1.4471580313422192,1.3617278360175928
1.13264385097308,2.093239523471961,2.05362960915051
1.2049335223541449,1.9181876613589257,1.992686039162128
1.286231854028553,1.823930455125564,2.1249278791105333
1.5643109099606027,1.3679147387937527,2.208629438315688
0.0681858617461616,2.17435059747938,2.1725153630107723
-0.1549019599857432,0.1760912590556812,1.4548448600085102
0.7745169657285496,1.7398886550845432,2.1878590003409637
0.7671558660821804,0.9542425094393248,1.291701770729981
2.035733837965024,1.670245853074124,2.130550861467236
1.3353575901491754,0.6170003411208989,1.1947917577219247
1.4661258704181992,1.6532125137753435,1.990671775066
2.379939722801916,3.0246498311794445,2.748067803859024
2.2750117377780112,2.549738731264899,3.442765024083731
-0.4475142989070526,-0.0671205421762007,0.6564403257853796
1.1789769472931697,0.8512583487190752,1.14921911265538
0.7045794496962992,1.4771212547196624,1.6812412373755872
-0.645891560852599,-0.9546770212133424,-0.2740883677049518
-0.1549019599857432,-0.1592667653881933,-0.2564902352715702
2.683083077779296,3.4261207087466152,3.4016176337537742
1.05045709478573,1.4831592097169797,1.9765471323743933
3.385413210922582,3.76835686556845,3.749280917725744
4.128883702099773,4.431363764158987,4.7388598020722
1.1139433523068367,1.5314789170422551,1.5563025007672873
1.1616075469083966,0.9084850188786496,1.405645123036818
1.0,1.3617278360175928,1.2787536009528289
2.2403149243349785,3.091277148468145,3.318178405144743
1.6809697184658972,2.2638726768652235,2.60133193815588
1.4730195783660998,1.717670503002262,1.990671775066
0.885361220031512,2.14921911265538,1.869231719730976
2.3749854253161047,3.666808037312633,1.1005876380897932
0.6989700043360189,1.5440680443502757,1.7708520116421442
1.6316669471405725,2.1479235389806064,1.878289075401736
1.968006364173258,2.2653603521018306,2.739014879553549
1.4299136977637543,2.0384611961785635,2.516493727222662
1.1760912590556811,1.3679147387937527,2.23887373701787
0.4771212547196624,1.5185139398778875,1.2787536009528289
1.3282572497312364,1.56062387454993,2.133061241184836
2.263233538439489,2.397940008672037,3.367976164873463
1.7997746269329005,1.5385737338068557,2.222141365496681
1.9415064635615604,2.017200343523835,1.5927317663939622
0.1760912590556812,1.1139433523068367,1.414973347970818
1.6614719287666189,1.7070589406275962,2.5231713611606623
1.6268944322793275,1.7790189719148706,2.453668387094056
1.6479694583629718,1.7466341989375789,2.1725153630107723
1.2041199826559248,1.6434526764861874,1.8512583487190752
1.1760912590556811,1.4471580313422192,1.7634279935629371
1.0791812460476249,1.255272505103306,1.6232492903979006
1.0,1.255272505103306,1.5440680443502757
1.2442771208018428,1.4313637641589874,1.7688230254496435
-1.0757207139381184,-1.2676062401770316,-0.8507808873446201
0.9712758487381052,1.670245853074124,2.7830634645642536
1.0791812460476249,1.568201724066995,1.3617278360175928
-0.2328441339178195,0.6532125137753437,0.8357698150802567
3.3720296366348164,3.7506780682495,4.099507303000606
